profilePictureUrl,username,profileUrl,comment,likeCount,replyCount,commentDate,commentId,ownerId,timestamp,query,error
https://scontent.cdninstagram.com/v/t51.2885-19/370224874_3569546870038296_4755896634394314081_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=100&_nc_ohc=n9FKsByeQjEAX9UJt0l&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfD8IAU9eH_EsxF29hBhzFjQ3-R_LBdCZcRI0lk_2ICS2g&oe=6558BAC0&_nc_sid=10d13b,wayne_winer,https://www.instagram.com/wayne_winer,❤️❤️,0,0,2023-09-27T06:11:39.000Z,17925530474780334,59651948735,2023-11-14T21:23:47.774Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/401624621_4360141174211816_5981824624648926287_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=108&_nc_ohc=NK0vNSba2ZkAX9NRNna&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCUpHClkZZShFaBItsqSJYnqLIYxm2v7pDcONL7veuu3g&oe=6559850D&_nc_sid=10d13b,dexteragustinlopez,https://www.instagram.com/dexteragustinlopez,Will this be available on ulta ????,2,1,2023-09-27T01:41:52.000Z,18033890590575173,49726134733,2023-11-14T21:23:47.774Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/62494223_2376070922436277_8606997367490609152_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=101&_nc_ohc=FaQCzxnjmiQAX8e2vn4&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDd62Pslda-2c4r3bM73X7KOptPfcoDXMzHO1CGcSnR8Q&oe=65594260&_nc_sid=10d13b,makeuplovexo2,https://www.instagram.com/makeuplovexo2,Will this also be on Ulta tomorrow?! @ultabeauty @kyliecosmetics,2,1,2023-09-26T23:54:22.000Z,18306761581115477,340599776,2023-11-14T21:23:47.774Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/119949584_684046945547883_7171150828660086638_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=103&_nc_ohc=fS2K8Rw8pLYAX_fPq2L&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfBMY0SouSuqmvHxlf4C5-vjazP4Zp4ZNl-bwRv6ZrVzrQ&oe=65599BC5&_nc_sid=10d13b,lyvansb,https://www.instagram.com/lyvansb,😍😍😍😍,1,0,2023-09-26T23:28:53.000Z,17901171959789605,47972501,2023-11-14T21:23:48.811Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/176195823_3871854816267361_2285938066491830062_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=101&_nc_ohc=-ZZ4X7gER6wAX_i_b7P&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAOjDC511dhrPPeqfxFmWVFcwbphEY2WCWRfXTlTQ-rrg&oe=655910E7&_nc_sid=10d13b,chukvalentina,https://www.instagram.com/chukvalentina,😢❤️❤️👏,0,0,2023-09-27T09:11:52.000Z,18032912695602702,40975981411,2023-11-14T21:23:48.811Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/399705304_896817295375624_5165621633900916723_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=104&_nc_ohc=gMh1QdjsE9kAX8q48OM&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCBMV-qqZHju-QbRPFzPvI72q2V4APDbJrpZEsgnrd64w&oe=65580E88&_nc_sid=10d13b,jraraquel,https://www.instagram.com/jraraquel,Will this be available @nordstrom ??,0,0,2023-09-26T23:51:37.000Z,18010217155904686,1203619511,2023-11-14T21:23:48.811Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/195917422_218033039945966_8194934894912989171_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&_nc_ohc=QaLppB6F71MAX-c3doQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfApj4F0xhuII_kegVSbYP8zPDCNB_ok_jlPvpQAvDJRLA&oe=6557DB5E&_nc_sid=10d13b,livescale.tv,https://www.instagram.com/livescale.tv,Can’t wait to try😍,0,0,2023-09-27T22:19:34.000Z,18004215362077130,14298042862,2023-11-14T21:23:48.811Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/334729126_967884841284972_6895721700439382403_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=100&_nc_ohc=DimhM5xpqmoAX_MDj-8&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAUEF5oOx1Y0gtJymATgTwYAH8U4ODJkmeqkkM6y6FQ8Q&oe=655857D9&_nc_sid=10d13b,goforsimplicity,https://www.instagram.com/goforsimplicity,The packaging is so cute! I can’t wait to try it.,0,0,2023-09-27T19:44:20.000Z,17993927858203018,6989157130,2023-11-14T21:23:48.811Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/382534512_1050116132688086_830514059641815495_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&_nc_ohc=sgw2PMPMO5IAX9XkDYy&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAIiiRE6e1issOo7RejwlrLVxKfXxvc11duwUPP9ZwmMA&oe=65595EB7&_nc_sid=10d13b,mystery_withmonika,https://www.instagram.com/mystery_withmonika,Will it be available at @ultabeauty ?,0,0,2023-09-26T23:48:27.000Z,18013490749889584,45439787805,2023-11-14T21:23:48.811Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/361426451_300473405711911_889067304705549166_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=dTxDhUYvE9UAX9q3uuF&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfBvremOsyS22pncrWuSHqSg1W5TMGVS6Soba8_YZ4gAkg&oe=65597209&_nc_sid=10d13b,harley_quinn2802,https://www.instagram.com/harley_quinn2802,❤️❤️❤️❤️❤️❤️❤️,1,0,2023-09-27T01:12:18.000Z,18015379420867326,60647870953,2023-11-14T21:23:48.811Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/381039794_647708144096919_6057446813727285336_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=103&_nc_ohc=cDnxB8UYSpwAX8TQVYr&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDb_t5qe-16lrReit_wWaMYq1Kd7ISgyfpNX_6l_9g19Q&oe=655815B3&_nc_sid=10d13b,kylie.magicc,https://www.instagram.com/kylie.magicc,Wow wow wow wow wow wow wow wow wow ❤️,0,0,2023-09-26T23:27:29.000Z,18029213386614617,45440630115,2023-11-14T21:23:48.811Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/367653630_1433787637478582_2441629928902404106_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&_nc_ohc=eCnuIydW458AX8ao3rI&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCf4WcsgPhT-vzdDgwOCyrvIimO9tsTTKtFgBGvU4OPNA&oe=6559AB42&_nc_sid=10d13b,therealslimshadygirl,https://www.instagram.com/therealslimshadygirl,Will it be available in Italy on Douglas at the same hour? Or only on Kyliecosmetics?,3,0,2023-09-27T08:50:57.000Z,18082154524378218,239629857,2023-11-14T21:23:48.811Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/381039794_647708144096919_6057446813727285336_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=103&_nc_ohc=cDnxB8UYSpwAX8TQVYr&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDb_t5qe-16lrReit_wWaMYq1Kd7ISgyfpNX_6l_9g19Q&oe=655815B3&_nc_sid=10d13b,kylie.magicc,https://www.instagram.com/kylie.magicc,Love it❤️❤️❤️❤️,0,0,2023-09-26T23:27:21.000Z,17972504816401755,45440630115,2023-11-14T21:23:48.811Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/387267649_648225797435842_7270638958235877291_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=110&_nc_ohc=QgUd0THK6wYAX-wjuAb&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfALYYe6pJF02xsfw5feC_xla-Zq-bFib9hGzU8PUlPubw&oe=6558493A&_nc_sid=10d13b,kylieschart,https://www.instagram.com/kylieschart,😍😍😍😍,0,0,2023-10-02T21:05:26.000Z,18010934077909798,62197738089,2023-11-14T21:23:48.811Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=1&_nc_ohc=UYNa28BABeoAX95mA09&edm=AAAAAAABAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfDqXyKcAyc8StPzm3oFNcNqgEzvuVVvtTOVR9cc3fsVYQ&oe=65596F8F&_nc_sid=2c5659,bgyo_efril,https://www.instagram.com/bgyo_efril,this concealer is 3 years in the making thats nice omg,0,0,2023-09-27T13:48:55.000Z,18281083669199186,47890815360,2023-11-14T21:23:48.811Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/387267649_648225797435842_7270638958235877291_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=110&_nc_ohc=QgUd0THK6wYAX-wjuAb&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfALYYe6pJF02xsfw5feC_xla-Zq-bFib9hGzU8PUlPubw&oe=6558493A&_nc_sid=10d13b,kylieschart,https://www.instagram.com/kylieschart,loveeeee,0,0,2023-10-02T21:05:30.000Z,18355048234072498,62197738089,2023-11-14T21:23:48.811Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/395440808_226359056936953_7359427909734937676_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=101&_nc_ohc=dTyjwgOu0ekAX_Qwpty&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAe0B79jAsT8bd0bpR6vOf6lR2WzWYwe_PxofVry2m4Sw&oe=6559C2E6&_nc_sid=10d13b,stella.grigorian85,https://www.instagram.com/stella.grigorian85,🖤🤍,0,0,2023-10-02T23:48:52.000Z,17931402872657506,4551963728,2023-11-14T21:23:48.811Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/397055576_1067338824262919_7479572729949816412_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&_nc_ohc=-lgiqBMKdeAAX-yzFiQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfB3M0Up6dQ_9G8FxXDLRbb2Rff8l3__42EKonoMS39f8w&oe=65581092&_nc_sid=10d13b,modernbiology,https://www.instagram.com/modernbiology,Will the shades from the old concealer line still be included? Bone was my perfect match,0,0,2023-09-27T14:58:00.000Z,18014723233873600,32547498,2023-11-14T21:23:48.811Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/400785066_824522439471768_4871656626902451799_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=100&_nc_ohc=HiDbXDkIydkAX97xZkO&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDEBaEoqs4n1lAs43naTJszgQDKFrXk5oVlnRpnzf9cSg&oe=6559B5EC&_nc_sid=10d13b,df_orphene,https://www.instagram.com/df_orphene,@kyliecosmetics omggg I'm so excited 🩷,0,0,2023-09-27T09:47:43.000Z,18052389472479229,21231670565,2023-11-14T21:23:50.127Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/103796732_3583741288309183_5642365431163227570_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=kEN8dNGLE4QAX8WerPe&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCV90mAVMfdnM9Fcl7EsSmVsr9S0W1zzSGly75VEL0UVg&oe=6559C827&_nc_sid=10d13b,youaintgotnoyeezy_,https://www.instagram.com/youaintgotnoyeezy_,Is it going to be in ulta ?,4,2,2023-09-26T23:58:02.000Z,17938669799727377,6485478695,2023-11-14T21:23:50.127Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/398982908_1726507281163243_6523089739170080087_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=b80WIsOo0MUAX-EmZC6&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAoujIMVA2hrr-dHynsI1KjnoDOYEc12FAfglULT3BN-g&oe=65596905&_nc_sid=10d13b,kylabobbimay,https://www.instagram.com/kylabobbimay,when’s this going to be in boots?🤪,0,0,2023-09-27T11:36:16.000Z,17892817958828664,7355121476,2023-11-14T21:23:50.127Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/327271517_1129298317747321_2026812181784238428_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=101&_nc_ohc=MLixkFUoWiMAX_Mxg9K&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfD2zKqstC2GlrjfFAHjcYoWbPmEvXtdiCXbLZr0pZ_tDQ&oe=65582026&_nc_sid=10d13b,sammarie_x,https://www.instagram.com/sammarie_x,Yesss this is everything 🔥🔥🔥🔥🔥🔥,0,0,2023-09-27T16:01:11.000Z,17952814871674970,52369723747,2023-11-14T21:23:50.127Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/10727618_358728880957617_957618659_a.jpg?_nc_ht=scontent.cdninstagram.com&_nc_cat=109&_nc_ohc=bKcI_2KThJoAX_IebrA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfBo70lzNfXYyXLEijD9FRKAj_XKtWrADw6o8LdBZoMWeA&oe=6557DEF7&_nc_sid=10d13b,shayxtreme,https://www.instagram.com/shayxtreme,I may have to try this,0,0,2023-09-27T00:00:34.000Z,17883433556942321,392071944,2023-11-14T21:23:50.127Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/381039794_647708144096919_6057446813727285336_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=103&_nc_ohc=cDnxB8UYSpwAX-sh-cX&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDWkQ949xgHJ1yaBNgB8k2ZqTZGVMG-F7tc3vmVxvGAoA&oe=655815B3&_nc_sid=10d13b,kylie.magicc,https://www.instagram.com/kylie.magicc,Oooh,0,0,2023-09-26T23:27:12.000Z,18383491576019848,45440630115,2023-11-14T21:23:50.127Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/361307335_661967205958890_4741490141182161929_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=106&_nc_ohc=lXM_uc8E7c4AX82TOvt&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDsjlcx3vFH-oEuyDQBzifJhd_wJkgpySVPUSRWZ_GqCg&oe=6558B874&_nc_sid=10d13b,_kemdxx_,https://www.instagram.com/_kemdxx_,Just ordered it!😍,0,0,2023-09-27T16:06:01.000Z,17973008879544542,55464938840,2023-11-14T21:23:50.127Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/398048705_3622620384730674_2786225431410846058_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=106&_nc_ohc=Zu9emauljWYAX_2nlfI&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDij8v7u4pju96hov1FXlNfNEexPLOWlpimNNI9BMhJkQ&oe=655965A7&_nc_sid=10d13b,anaspatel1996,https://www.instagram.com/anaspatel1996,"Thank you so much,baby,i'm so exciting,i can't even now good sleep,hope you too,and also i'm so happy to meet you,i can't be without you,my love,i love you so much🐩👅🐩",0,0,2023-09-27T01:00:15.000Z,18206913061271100,57075579388,2023-11-14T21:23:50.127Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/391343963_205461659234290_4546786148325094473_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=110&_nc_ohc=yNSGrhvEwxIAX8YNlZ0&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDo9ZJQB734lnG5xBloPPN_3vHObcoIasRCQonfyc_9kQ&oe=65581036&_nc_sid=10d13b,caarol_diniz_,https://www.instagram.com/caarol_diniz_,😍😍😍,0,0,2023-09-27T16:01:09.000Z,17968855388475283,50520054417,2023-11-14T21:23:50.127Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/329053777_567179001815081_687264808258168936_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&_nc_ohc=uT32D1h6WwsAX-UXoDx&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfA45AO0g_D2gqU-p8Sx8NTs-6Ml2ifuOSSn9-xmSya0iA&oe=655994A8&_nc_sid=10d13b,maguioliva,https://www.instagram.com/maguioliva,@rosymcmichael,0,0,2023-09-26T23:39:09.000Z,18101715556346283,1465010579,2023-11-14T21:23:50.127Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/399634303_354296463926997_135881474852666195_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=109&_nc_ohc=ZXapbf8avxEAX8vNUtl&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfB-2Pf6jtSjawCyWmgfs40eMjoVvNR28GbaDHyOVKxgVg&oe=6558B2BA&_nc_sid=10d13b,sammmmi.p,https://www.instagram.com/sammmmi.p,I'm just really disappointed from the price gouge it went from being that I remembered I will pay $10 for your concealer's and now it's three time  the cost,0,0,2023-09-27T16:52:04.000Z,17863423407006848,710672311,2023-11-14T21:23:50.127Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/387267649_648225797435842_7270638958235877291_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=110&_nc_ohc=QgUd0THK6wYAX8RAtOu&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCM5GloSy7BPJXqedYU-Mmvq6Xh0OYdFPEp6xZcGcsPrg&oe=6558493A&_nc_sid=10d13b,kylieschart,https://www.instagram.com/kylieschart,ilyy,0,0,2023-10-02T21:05:35.000Z,18002519650919693,62197738089,2023-11-14T21:23:50.127Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/319539191_612838387456739_244822214712574676_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&_nc_ohc=AAxji1-AG5sAX9RKNjV&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDBY6lUIUEq-UbfnJEwTe1pfwW74TIHyIcNv2EV_V-BuQ&oe=6558F045&_nc_sid=10d13b,_esthergin_,https://www.instagram.com/_esthergin_,Meh,0,0,2023-09-26T23:27:19.000Z,17982790334424651,47901260625,2023-11-14T21:23:50.127Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/401274015_667697515173960_232535916407452219_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=100&_nc_ohc=ssVn_8cm0KEAX8mBIBV&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDK7j0cHIJ2MXbznNaAiRwSxrauDXXFUZ4Tp1Jr0IQrTw&oe=6558C965&_nc_sid=10d13b,setkohestan,https://www.instagram.com/setkohestan,🔥,0,0,2023-09-26T23:59:59.000Z,17988863981139794,4738922472,2023-11-14T21:23:50.127Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/398134285_1154954222157491_6433507428708184880_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&_nc_ohc=x-tpuTZwSU8AX-eIHqI&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCR7hpBD_dH-oGhjtSZFZbwAz_7hdcJ93l_8q30I0QO0Q&oe=65585DF0&_nc_sid=10d13b,chibiapril0412,https://www.instagram.com/chibiapril0412,Can't wait to try it,0,0,2023-09-27T00:57:10.000Z,17987057291170807,15664103759,2023-11-14T21:23:50.127Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/364347389_2023044878044198_7271087946104042536_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=110&_nc_ohc=vgE-1Hw_vdsAX-zMATr&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDamBAshTWu-2rjTI8dGsM_ucZIst7WIuZJKUWILaxa5w&oe=655835B1&_nc_sid=10d13b,jordan_fx_01,https://www.instagram.com/jordan_fx_01,I’m Gifting 7 grands to the first (11) people to hit me up with “TOUGH TIMES “ love y’all,0,0,2023-09-26T23:35:17.000Z,18002007667913341,506586332,2023-11-14T21:23:51.519Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/382270107_6746676778748678_4448907776586834523_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&_nc_ohc=monn1I-M2nkAX-UVhGf&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDBm-Jm0x3icdfvGkvJWsDlXlqg2hzA6HfxjLRXFfKojg&oe=6559B713&_nc_sid=10d13b,kyliejennersupreme,https://www.instagram.com/kyliejennersupreme,😍,0,0,2023-09-26T23:35:20.000Z,18117049144318390,62202934266,2023-11-14T21:23:51.519Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/393375606_723983112934255_7846681129482253513_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=hfhGE2dglxgAX-OdgOW&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfApXkl33zCDBcQbRw0Ad69ypHvJLBzcUbwKIDt1vWKuPQ&oe=6557EB42&_nc_sid=10d13b,__streetmoney5,https://www.instagram.com/__streetmoney5,KY,0,0,2023-09-27T02:07:44.000Z,18039973225529116,234089948,2023-11-14T21:23:51.520Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent.cdninstagram.com&_nc_cat=1&_nc_ohc=UYNa28BABeoAX9YfunM&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfAqOWnJp-L0L253cs-i3oyr3pAEIc9X8A2otpb_YBwlOg&oe=65596F8F&_nc_sid=10d13b,bdhdbsnsnnsskmssn,https://www.instagram.com/bdhdbsnsnnsskmssn,So excited,0,0,2023-09-27T12:50:40.000Z,18035716561562011,50661961216,2023-11-14T21:23:51.520Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/71529108_703797893466175_8429431092917829632_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=lS3-batC45QAX8Dmx_L&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDAaBz_L17-DuFFKn8YFu4vUGMIAreB7im5e247NKjluQ&oe=65584184&_nc_sid=10d13b,yadanyc,https://www.instagram.com/yadanyc,Custom 💎🪭’s,0,0,2023-09-27T04:07:26.000Z,17989062953350958,7445851,2023-11-14T21:23:51.520Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
https://scontent.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent.cdninstagram.com&_nc_cat=1&_nc_ohc=UYNa28BABeoAX9YfunM&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfAqOWnJp-L0L253cs-i3oyr3pAEIc9X8A2otpb_YBwlOg&oe=65596F8F&_nc_sid=10d13b,bdhdbsnsnnsskmssn,https://www.instagram.com/bdhdbsnsnnsskmssn,Can’t wait,0,0,2023-09-27T12:50:41.000Z,17892761819830970,50661961216,2023-11-14T21:23:51.520Z,https://www.instagram.com/p/CxrGUE7PPqi/?igshid=Y2NkYjk0MDhjYg==,
